SEQ_VALUE,MSG_TIME_STAMP,MSG_FLAG,HEAT_NUMBER,GRADE,GRADE_TYPE,AGGREGATE,STATION,AL_chem_first,S_chem_first,C_chem_first,SI_chem_first,First_Probe_temp_lf,Al_Bar_lf,LM_Start_Wt_lf,LTA_lf,Lime_tap,Simn_Tap,final_O2_ppm,LOI_perc,AL_KGS,AL_MTS,Carbon_Node,Oxygen_Node
5576,2022-02-16 13:28:32.177,N,22100808,JDHST29EXZ,CG/CR,LF1,1,0.062,0.022,0.035,0.006,1575,23.1578947368421,185,83.98,1313,0,895,6,126.487537810526,379.462613431579,3,0
5575,2022-02-16 13:05:14.040,N,22400855,JDHST29EXZ,CG/CR,LF4,4,0.093,0.025,0.034,0,1560,20.8421052631579,189,113.55,783,0,1020,6,181.4786144,544.4358432,4,6
5574,2022-02-16 13:02:37.340,N,22200810,JDHST29EXZ,CG/CR,LF2,2,0.055,0.027,0.033,0.002,1602,23.1578947368421,192,60,1156,0,1055,6,198.9949556,596.9848668,4,7
5573,2022-02-16 12:51:12.373,N,22300832,JDTL0550DN,VAG,LF3,3,0.005,0.027,0.091,0.112,1572,15,170,74.77,500,1974,813,6,0,0,16,0
5572,2022-02-16 11:57:53.067,N,22400854,JDHST29ACN,CG/CR,LF4,4,0.069,0.016,0.03,0.002,1571,20.8421052631579,180,60,1013,0,750,6,127.9352608,383.8057824,4,0
5571,2022-02-16 11:53:37.297,N,22200809,JDHCG04ACN,CG/CR,LF2,2,0.065,0.023,0.027,0.003,1603,23.1578947368421,186,70.4,1054,0,1418,6,153.7308704,461.1926112,4,6
5570,2022-02-16 11:31:07.660,N,22300831,JDHCG04ACN,CG/CR,LF3,3,0.041,0.025,0.031,0.002,1574,20.8421052631579,170,60,929,73,1070,6,197.874325357895,593.622976073684,5,5
5569,2022-02-16 11:06:07.503,N,22400853,JDHCG04ACN,CG/CR,LF4,4,0.068,0.02,0.026,0.003,1550,20.8421052631579,188,164.73,1000,0,1120,6,139.1903538,417.5710614,4,0
5568,2022-02-16 10:41:37.190,N,22200808,JDHCG04ACN,CG/CR,LF2,2,0.048,0.029,0.027,0.006,1611,23.1578947368421,190,6021.6,1156,185,963,6,197.259632242105,591.778896726316,5,5
5567,2022-02-16 10:16:32.103,N,22300830,JDHCG04ACN,CG/CR,LF3,3,0.049,0.025,0.026,0.005,1585,20.8421052631579,170,60,929,179,872,6,169.051838957895,507.155516873684,5,5
5566,2022-02-16 09:42:32.427,N,22400852,JDHCG04ACN,CG/CR,LF4,4,0.096,0.02,0.035,0.002,1578,20.8421052631579,187,60,806,0,921,6,116.6392442,349.9177326,4,0
5565,2022-02-16 09:36:08.453,N,22200807,JDHCG04BCN,CG/CR,LF2,2,0.029,0.041,0.024,0.003,1594,20.8421052631579,205,107.05,1156,0,1402,6,271.110192626316,813.330577878947,13,13
5564,2022-02-16 08:29:52.573,N,22100804,JDHCG04BCN,CG/CR,LF1,1,0.062,0.032,0.038,0.003,1569,23.1578947368421,185,96.3,1307,0,934,6,174.300584,522.901752,4,6
5563,2022-02-16 07:54:32.247,N,22200806,JDT00550DN,VAG,LF2,2,0.085,0.035,0.041,0.007,1574,23.1578947368421,188,5856.52,1159,185,1110,6,0,0,4,0
5562,2022-02-16 07:53:12.357,N,22300828,JDHCG04BCN,CG/CR,LF3,3,0.02,0.027,0.026,0.002,1580,20.8421052631579,186,85.37,929,0,1350,6,284.269570252632,852.808710757895,14,10
5561,2022-02-16 07:23:52.250,N,22400850,JDHST29ACN,CG/CR,LF4,4,0.08,0.024,0.038,0.005,1588,25,184,82.67,904,204,890,6,112.2435975,336.7307925,3,0
5560,2022-02-16 06:41:12.243,N,22200805,JDHST29ACN,CG/CR,LF2,2,0.009,0.026,0.028,0.001,1553,23.1578947368421,170,143.02,958,0,936,6,368.600026857895,1105.80008057368,10,9
5559,2022-02-16 06:13:52.730,N,22300827,JDHST29ACN,CG/CR,LF3,3,0.134,0.032,0.039,0.012,1550,20.8421052631579,191,60,1041,185,1366,6,14.2225783894736,42.6677351684209,3,0
5558,2022-02-16 06:03:37.290,N,22200804,JDHST29ACN,CG/CR,LF1,1,0.023,0.02,0.031,0.001,1550,20.8421052631579,180,109.65,958,0,970,6,217.894182389474,653.682547168421,7,4
5557,2022-02-16 05:20:32.240,N,22300826,JDHST29ACN,CG/CR,LF3,3,0.065,0.025,0.035,0.006,1584,20.8421052631579,188,77.92,1046,157,1060,6,153.219389689474,459.658169068421,3,0
5556,2022-02-16 04:45:12.193,N,22100801,JDHST29ACN,CG/CR,LF1,1,0.025,0.002,0.032,0.005,1641,25,184,1355.48,1090,0,1051,6,131.9593945,395.8781835,6,0
5555,2022-02-16 04:27:52.390,N,22300825,JDHST29ACN,CG/CR,LF3,3,0.055,0.024,0.034,0.005,1578,20.8421052631579,180,95.12,1151,211,961,6,167.429614957895,502.288844873684,3,7
5554,2022-02-16 04:03:07.313,N,22200803,JDHWG29CCZ,VAG,LF2,2,0.046,0.025,0.026,0.002,1634,17.3684210526316,184,134.27,1252,0,1728,6,169.749689510526,509.249068531579,6,0
5553,2022-02-16 03:39:52.377,N,22400847,JDHST29ACN,CG/CR,LF4,4,0.063,0.02,0.045,0.006,1567,20.8421052631579,194,74.02,1138,144,1017,6,99.843079931579,299.529239794737,1,1
5552,2022-02-16 03:03:13.783,N,22300824,JDHCG04ACZ,CG/CR,LF3,3,0.052,0.022,0.027,0.003,1568,20.8421052631579,193,69.15,1129,0,967,6,171.0852048,513.2556144,4,0
5551,2022-02-16 02:29:07.377,N,22400846,JDHST29EXZ,CG/CR,LF4,4,0.076,0.021,0.035,0.004,1582,20.8421052631579,182,137.72,1015,0,779,6,101.9832432,305.9497296,4,0
5550,2022-02-16 02:27:07.467,N,22200802,JDHST29EXZ,CG/CR,LF2,2,0.081,0.023,0.034,0.002,1582,20.8421052631579,185,81.93,959,0,991,6,145.599284,436.797852,4,6
5549,2022-02-16 01:51:12.470,N,22100799,JDHST29EXZ,CG/CR,LF1,1,0.061,0.022,0.034,0.007,1600,20.8421052631579,192,152.93,2181,0,1038,6,114.193314789474,342.579944368421,3,0
5548,2022-02-16 01:16:32.250,N,22400845,JDHST29EXZ,CG/CR,LF4,4,0.063,0.024,0.04,0.004,1561,20.8421052631579,181,72.85,1019,0,927,6,125.9991306,377.9973918,4,6
5547,2022-02-16 01:02:37.280,N,22200801,JDHST29EXZ,CG/CR,LF2,2,0.052,0.039,0.032,0.001,1583,20.8421052631579,182,221.83,958,0,1084,6,276.6102548,829.8307644,4,7
5546,2022-02-16 00:11:52.400,N,22300822,JDHST29EXZ,CG/CR,LF3,3,0.059,0.025,0.031,0.004,1570,20.8421052631579,176,122.93,1127,0,1080,6,138.246261,414.738783,4,7
5545,2022-02-16 00:05:13.437,N,22100798,JDHCG04ACZ,CG/CR,LF1,1,0.045,0.026,0.03,0.006,1627,20.8421052631579,192,129.08,1090,0,1087,6,204.678534357895,614.035603073684,5,5
5544,2022-02-15 23:18:32.337,N,22200800,JDHCG04ACZ,CG/CR,LF2,2,0.055,0.03,0.026,0.002,1634,22,185,60,959,0,1404,6,225.3835012,676.1505036,4,7
5543,2022-02-15 23:02:32.320,N,22300821,JDHST29EXZ,CG/CR,LF3,3,0.041,0.022,0.035,0.002,1567,20.8421052631579,170,68.62,823,0,1060,6,171.714854289474,515.144562868421,5,2
5542,2022-02-15 22:40:07.423,N,22400843,JDHST29EXZ,CG/CR,LF4,4,0.056,0.025,0.029,0.004,1602,23.1578947368421,178,81.88,1017,0,1340,6,149.850866,449.552598,4,7
5541,2022-02-15 22:06:37.260,N,22200799,JDHST29EXZ,CG/CR,LF2,2,0.065,0.028,0.033,0.002,1577,22,196,83.43,1067,0,1108,6,195.4725276,586.4175828,4,6
5540,2022-02-15 21:27:52.187,N,22300820,JDHST29EXZ,CG/CR,LF3,3,0.066,0.027,0.026,0.002,1596,23.1578947368421,185,141.9,1153,0,989,6,184.3712194,553.1136582,4,6
5539,2022-02-15 21:07:52.297,N,22100796,JDHST29EXZ,CG/CR,LF1,1,0.066,0.027,0.032,0.006,1597,23.1578947368421,189,128.97,1090,0,1007,6,152.477897210526,457.433691631579,3,0
5538,2022-02-15 20:32:09.130,N,22200798,JDHST29EXZ,CG/CR,LF2,2,0.077,0.021,0.036,0.002,1554,22,171,60,1069,0,1011,6,120.2366826,360.7100478,4,0
5537,2022-02-15 20:14:32.333,N,22300819,JDHST29EXZ,CG/CR,LF3,3,0.038,0.025,0.036,0.002,1550,20.8421052631579,189,60,927,0,998,6,208.082257757895,624.246773273684,5,5
5536,2022-02-15 19:32:33.523,N,22400841,JDHST29EXZ,CG/CR,LF4,4,0.08,0.036,0.027,0.007,1602,23.1578947368421,185,76.97,1014,0,1020,6,165.720045510526,497.160136531579,3,0
5535,2022-02-15 19:25:12.607,N,22200797,JDHST29EXZ,CG/CR,LF2,2,0.06,0.032,0.033,0.005,1586,23.1578947368421,184,70.8,1069,0,1089,6,189.906675910526,569.720027731579,3,0
5534,2022-02-15 18:40:32.190,N,22100794,JDHST29EXZ,CG/CR,LF1,1,0.072,0.022,0.04,0.004,1595,23.1578947368421,188,93.25,1090,0,944,6,107.2969914,321.8909742,4,0
5533,2022-02-15 18:38:32.443,N,22400840,JDHST29EXZ,CG/CR,LF4,4,0.038,0.029,0.027,0.002,1578,20.8421052631579,192,161.38,1012,0,1023,6,227.714866557895,683.144599673684,5,5
5532,2022-02-15 18:09:12.420,N,22200796,JDHST29EXZ,CG/CR,LF2,2,0.046,0.027,0.029,0.005,1612,20.8421052631579,186,65.07,1156,0,1278,6,211.146275757895,633.438827273684,5,5
5531,2022-02-15 17:35:54.810,N,22300817,JDHST29EXZ,CG/CR,LF3,3,0.06,0.023,0.034,0.002,1578,23.1578947368421,201,80.23,932,0,1040,6,186.4456768,559.3370304,4,6
5530,2022-02-15 16:57:52.170,N,22400839,JDHST29EXZ,CG/CR,LF4,4,0.065,0.029,0.033,0.003,1553,20.8421052631579,188,79.97,1019,0,1170,6,176.5193246,529.5579738,4,6
5529,2022-02-15 16:49:52.300,N,22200795,JDHST29EXZ,CG/CR,LF2,2,0.064,0.026,0.036,0.009,1578,23.1578947368421,192,118.53,1067,0,1192,6,135.431863310526,406.295589931579,3,0
5528,2022-02-15 16:17:12.973,N,22300816,JDHST29EXZ,CG/CR,LF3,3,0.054,0.021,0.035,0.002,1569,23.1578947368421,193,60,930,0,1162,6,177.3009088,531.9027264,4,0
5527,2022-02-15 15:57:12.480,N,22100792,JDHST29EXZ,CG/CR,LF1,1,0.063,0.019,0.038,0.002,1592,23.1578947368421,195,4898.92,1092,0,951,6,143.8442442,431.5327326,4,0
5526,2022-02-15 15:23:52.337,N,22200794,JDHCG04BCN,CG/CR,LF2,2,0.015,0.027,0.029,0.001,1601,20.8421052631579,194,60,1069,0,1026,6,332.437482726316,997.312448178947,12,0
5525,2022-02-15 15:17:12.200,N,22400838,JDHCG04BCN,CG/CR,LF4,4,0.078,0.03,0.03,0.003,1589,23.1578947368421,199,83.93,1019,0,1010,6,175.1121166,525.3363498,4,6
5524,2022-02-15 14:30:32.537,N,22100791,JDHCG04BCN,CG/CR,LF1,1,0.072,0.023,0.037,0.001,1624,23.1578947368421,189,60,1313,0,750,6,164.1601648,492.4804944,4,6
5523,2022-02-15 14:19:12.340,N,22200793,JDHCG04BCN,CG/CR,LF2,2,0.047,0.022,0.032,0.002,1612,20.8421052631579,186,123,1156,0,750,6,165.618981689474,496.856945068421,5,2
5522,2022-02-15 13:35:52.877,N,22400837,JDHCG04BCN,CG/CR,LF4,4,0.081,0.024,0.035,0.006,1581,20.8421052631579,193,60,1019,225,900,6,117.467482489474,352.402447468421,3,0
5521,2022-02-15 13:17:52.840,N,22100790,JDHCG04ACN,CG/CR,LF1,1,0.066,0.02,0.038,0.001,1594,23.1578947368421,186,1477.67,1309,0,750,6,151.1974278,453.5922834,4,0
5520,2022-02-15 12:34:32.477,N,22400836,JDHCG04BCN,CG/CR,LF4,4,0.057,0.02,0.036,0.006,1561,20.8421052631579,180,60,1059,232,938,6,103.533071431579,310.599214294737,1,1
5519,2022-02-15 12:21:07.257,N,22100789,JDHCG04BCN,CG/CR,LF1,1,0.059,0.019,0.034,0.002,1619,23.1578947368421,185,129.45,1310,0,750,6,145.7995416,437.3986248,4,0
5514,2022-02-15 12:09:07.487,N,22100788,JDHCG04ACN,CG/CR,LF5,5,0.057,0.015,0.029,0,1567,20.8421052631579,191,94.02,1313,0,750,6,175.5476472,526.6429416,4,0
5515,2022-02-15 12:09:07.487,N,22400835,JDHCG04ACN,CG/CR,LF4,4,0.057,0.028,0.035,0.006,1550,20.8421052631579,178,208.18,1016,227,1040,6,178.146369289474,534.439107868421,3,7
5516,2022-02-15 12:09:07.487,N,22300811,JDHCG04ACN,CG/CR,LF3,3,0.04,0.017,0.031,0,1574,20.8421052631579,170,218.57,929,0,769,6,148.969669889474,446.909009668421,8,2
5517,2022-02-15 12:09:07.487,N,22300812,JDHCG04BCN,CG/CR,LF3,3,0.057,0.023,0.032,0.001,1556,23.1578947368421,186,192.97,927,0,1130,6,196.1193548,588.3580644,4,7
5518,2022-02-15 12:09:07.487,N,22100787,JDHCG04BCN,CG/CR,LF1,1,0.065,0.021,0.034,0.001,1604,23.1578947368421,193,159.17,842,0,750,6,186.7318228,560.1954684,4,0
5513,2022-02-11 01:41:58.047,N,22300744,JDHCG04BCN,CG/CR,LF3,3,0.059,0.018,0.03,0.006,1596,20.8421052631579,187,182.62,932,0,1410,6,102.153670631579,306.461011894737,1,1
5512,2022-02-11 01:28:52.570,N,22200721,JDHCG04BCN,CG/CR,LF2,2,0.084,0.023,0.038,0.01,1563,20.8421052631579,205,60,959,185,982,6,87.3608531894737,262.082559568421,3,0
5511,2022-02-11 01:13:32.917,N,22100711,JDT0550DCN,VAG,LF1,1,0.004,0.024,0.103,0.088,1574,15,189,60,597,1748,750,6,0,0,16,0
5510,2022-02-11 00:34:57.773,N,22400757,JDHCG04BCN,CG/CR,LF4,4,0.068,0.022,0.04,0.003,1565,23.1578947368421,187,60,1221,0,1040,6,122.8598036,368.5794108,4,0
5509,2022-02-11 00:20:12.753,N,22200720,JDHCG04B1N,CG/CR,LF2,2,0.048,0.017,0.03,0.009,1604,20.8421052631579,180,78.92,1271,195,1339,6,124.65417127459,373.962513823769,2,2
5508,2022-02-10 23:45:33.200,N,22100710,JDHCG04BCN,CG/CR,LF1,1,0.057,0.021,0.037,0.002,1565,20.8421052631579,202,60,1090,0,943,6,175.7010688,527.1032064,4,0
5507,2022-02-10 23:08:52.920,N,22400756,JDHCG04ACN,CG/CR,LF4,4,0.025,0.025,0.035,0.003,1550,17.3684210526316,186,111.92,1011,0,1020,6,218.205477742105,654.616433226316,13,10
5506,2022-02-10 22:57:29.240,N,22200719,JDHCG04BCN,CG/CR,LF2,2,0.09,0.015,0.03,0.03,1597,20.8421052631579,180,60,961,0,1106,6,0,0,1,1
5505,2022-02-10 22:18:52.797,N,22300742,JDHCG04ACN,CG/CR,LF3,3,0.047,0.019,0.029,0.003,1567,20.8421052631579,181,60,926,0,892,6,152.589733789474,457.769201368421,8,2
5504,2022-02-10 22:10:52.897,N,22200718,JDHCG04BCN,CG/CR,LF1,1,0.046,0.012,0.032,0.001,1577,25,197,60,1158,0,963,6,115.741635,347.224905,8,2
5503,2022-02-10 21:38:52.217,N,22400755,JDHCG04ACN,CG/CR,LF4,4,0.087,0.019,0.031,0.008,1606,22,192,60,1010,269,1010,6,75.1859762,225.5579286,1,1
5502,2022-02-10 21:21:28.110,N,22100708,JDHCG04BCN,CG/CR,LF1,1,0.078,0.018,0.039,0.007,1594,23.1578947368421,185,71.45,1093,0,967,6,66.494002668421,199.482008005263,1,1
5501,2022-02-10 20:40:56.960,N,22400754,JDHCG04BCN,CG/CR,LF4,4,0.053,0.017,0.032,0.003,1588,20.8421052631579,205,89.92,1246,0,1000,6,149.394313,448.182939,4,0
5500,2022-02-10 20:23:32.247,N,22200717,JDHCG04ACN,CG/CR,LF2,2,0.045,0.017,0.034,0.005,1599,22,203,60,849,0,1157,6,165.0320436,495.0961308,2,2
5499,2022-02-10 20:02:12.390,N,22300740,JDHCG04BCN,CG/CR,LF3,3,0.049,0.017,0.033,0,1562,20.8421052631579,184,60,928,0,966,6,141.178810989474,423.536432968421,8,2
5498,2022-02-10 19:27:57.450,N,22200716,JDHCG04B1N,CG/CR,LF2,2,0.061,0.017,0.032,0.004,1633,20.8421052631579,188,60,959,0,1188,6,119.7420346,359.2261038,4,0
5497,2022-02-10 19:02:13.590,N,22400753,JDHCG04B1N,CG/CR,LF4,4,0.081,0.018,0.032,0.005,1584,22,191,60,1013,232,992,6,86.3129106,258.9387318,1,1
5496,2022-02-10 18:40:52.093,N,22100706,JDHCG04B1N,CG/CR,LF1,1,0.071,0.015,0.036,0.006,1576,20.8421052631579,187,133.97,1090,0,918,6,78.524867731579,235.574603194737,1,1
5495,2022-02-10 18:10:57.583,N,22200715,JDHCG04B1N,CG/CR,LF2,2,0.055,0.02,0.03,0.004,1607,20.8421052631579,190,60,1142,0,1105,6,136.892712,410.678136,4,0
5494,2022-02-10 18:04:12.763,N,22400752,JDHCG04B1N,CG/CR,LF4,4,0.078,0.017,0.038,0.005,1578,22,194,60,1012,241,903,6,86.6405387,259.9216161,1,1
5493,2022-02-10 18:02:52.793,N,22300738,JDTL0550DN,VAG,LF3,5,0.009,0.027,0.061,0.135,1550,15,196,73.12,500,1928,750,6,0,0,16,0
5492,2022-02-10 17:29:32.730,N,22100705,JDHCG04B1N,CG/CR,LF1,1,0.072,0.019,0.036,0,1577,19.6842105263158,189,60,1225,0,1055,6,168.9937186,506.9811558,4,0
5491,2022-02-10 16:57:32.730,N,22400751,JDHCG04B1N,CG/CR,LF4,4,0.078,0.019,0.043,0.011,1566,17.3684210526316,200,60,1009,232,885,6,88.5178399263158,265.553519778947,1,1
5490,2022-02-10 16:41:57.853,N,22100704,JDHCG04B1N,CG/CR,LF1,1,0.083,0.019,0.034,0.001,1554,23.1578947368421,170,136.97,1311,0,1090,6,111.5042424,334.5127272,4,0
5489,2022-02-10 16:11:32.667,N,22300737,JDHCG04B1N,CG/CR,LF3,3,0.084,0.031,0.035,0.005,1561,20.8421052631579,179,77.4,929,184,829,6,145.594983489474,436.784950468421,3,0
5488,2022-02-10 15:34:52.503,N,22400750,JDHCG04B1N,CG/CR,LF4,4,0.05,0.025,0.043,0.007,1555,20.8421052631579,186,90.95,1219,225,851,6,168.491052394737,505.473157184211,5,5
5487,2022-02-10 15:16:52.327,N,22100703,JDHCG04B1N,CG/CR,LF1,1,0.063,0.015,0.037,0.007,1573,20.8421052631579,173,68.88,2405,0,1019,6,37.960599031579,113.881797094737,1,1
5486,2022-02-10 14:51:27.270,N,22400749,JDHCG04B1N,CG/CR,LF4,4,0.063,0.021,0.043,0.008,1550,20.8421052631579,205,60,1026,196,1000,6,123.448448889474,370.345346668421,3,0
5485,2022-02-10 14:40:57.110,N,22200712,JDHCG04B1N,CG/CR,LF2,2,0.028,0.016,0.028,0.005,1599,23.1578947368421,192,60,959,0,1108,6,193.652043873684,580.956131621053,6,0
5484,2022-02-10 13:49:57.127,N,22100702,JDHCG04B1N,CG/CR,LF1,1,0.106,0.022,0.034,0.002,1591,22,194,60,1093,0,1127,6,107.796324,323.388972,4,0
5483,2022-02-10 13:07:30.900,N,22400748,JDHCG04B1N,CG/CR,LF4,4,0.064,0.019,0.035,0.004,1580,20.8421052631579,190,86,1011,171,1040,6,117.692237952632,353.076713857895,15,1
5482,2022-02-10 13:01:32.097,N,22200711,JDHCG04B1N,CG/CR,LF2,2,0.034,0.018,0.028,0.003,1612,20.8421052631579,185,60,500,147,1095,6,206.303309947368,618.909929842105,8,3
5481,2022-02-10 12:50:57.313,N,22100701,JDHCG04B1N,CG/CR,LF1,1,0.044,0.015,0.038,0.002,1550,20.8421052631579,181,60,1093,0,936,6,132.269122889474,396.807368668421,8,2
5480,2022-02-10 12:15:32.170,N,22400747,JDHSG37AMZ,VAG,LF4,4,0.004,0.02,0.035,0,1581,20.8421052631579,194,71.02,1135,0,1327,6,438.549068315789,1315.64720494737,13,0
5479,2022-02-10 11:44:52.967,N,22100700,JDTL0550DN,VAG,LF1,1,0.056,0.018,0.035,0.002,1600,20.8421052631579,190,122.02,967,0,1026,6,151.579850747368,454.739552242105,4,0
5478,2022-02-10 11:16:52.247,N,22400746,JDHSG37AMZ,VAG,LF4,3,0.011,0.018,0.038,0.001,1550,20.8421052631579,187,105.15,1340,0,1150,6,265.060286868421,795.180860605263,15,0
5477,2022-02-10 11:00:52.237,N,22200709,JDT0550DCN,VAG,LF2,2,0.068,0.016,0.026,0.003,1650,22,180,60,959,0,1118,6,184.5581736,553.6745208,4,0
5476,2022-02-10 10:10:12.270,N,22400745,JDHTR46TCZ,VAG,LF4,4,0.055,0.02,0.048,0.036,1550,18.5263157894737,183,672.58,1008,1211,1326,6,100.502091184211,301.506273552632,2,0
5475,2022-02-10 10:09:54.263,N,22200708,JDHCG04B1N,CG/CR,LF2,2,0.065,0.019,0.029,0.001,1577,20.8421052631579,185,129.55,958,0,1085,6,172.8738798,518.6216394,4,0
5474,2022-02-10 09:29:27.350,N,22100697,JDHTR46TCZ,VAG,LF3,3,0.03,0.012,0.062,0.055,1550,18.5263157894737,179,77.83,1213,1165,1081,6,134.9850133491,404.9550400473,1,0
5473,2022-02-10 08:50:52.153,N,22200707,JDT0550DCN,VAG,LF2,2,0.048,0.02,0.029,0.001,1550,20.8421052631579,187,60,959,0,913,6,152.152940947369,456.458822842106,4,0
5472,2022-02-10 08:34:52.193,N,22400744,JDHTR46TCZ,VAG,LF4,4,0.06,0.023,0.044,0.033,1587,18.5263157894737,199,60,500,1257,1311,6,224.228005757895,672.684017273684,5,0
5471,2022-02-10 07:55:32.367,N,22400743,JDHTR46TCZ,VAG,LF4,4,0.024,0.022,0.042,0.036,1550,20.8421052631579,193,121.1,500,1233,1263,6,206.466847431579,619.400542294737,3,0
5470,2022-02-10 07:26:27.220,N,22100695,JDHTR46TCZ,VAG,LF4,4,0.015,0.016,0.051,0.034,1550,20.8421052631579,184,152.7,500,1164,1128,6,196.070852631579,588.212557894737,3,0
5469,2022-02-10 06:54:27.273,N,22200705,JDHCG04ACN,CG/CR,LF2,2,0.021,0.016,0.032,0.001,1565,22,170,100.93,961,0,750,6,193.165069,579.495207,7,4
5468,2022-02-10 06:06:12.333,N,22400742,JDHCG04ACN,CG/CR,LF4,4,0.056,0.019,0.03,0.006,1620,20.8421052631579,205,243.33,1003,0,1066,6,113.228457531579,339.685372594737,1,1
5467,2022-02-10 05:59:32.203,N,22200704,JDHTR46TCZ,VAG,LF1,1,0.006,0.02,0.042,0.026,1550,17.3684210526316,177,197.12,513,1194,1156,6,0,0,16,0
5466,2022-02-10 05:00:52.247,N,22400741,JDHCG04ACN,CG/CR,LF4,4,0.072,0.026,0.027,0.001,1598,20.8421052631579,205,60,1229,0,937,6,206.0417598,618.1252794,4,6
5465,2022-02-10 04:58:52.100,N,22100694,JDHSH41AMN,VAG,LF1,1,0.027,0.017,0.036,0,1607,20.8421052631579,189,134.63,1004,0,1153,6,228.729570747368,686.188712242105,10,0
5464,2022-02-10 04:02:09.390,N,22400740,JDHCG04ACN,CG/CR,LF4,4,0.045,0.028,0.03,0.007,1552,20.8421052631579,201,60,1114,0,1130,6,212.399138757895,637.197416273684,5,5
5463,2022-02-10 03:17:32.260,N,22100693,JDHCG04ACN,CG/CR,LF1,1,0.069,0.018,0.04,0.007,1614,23.1578947368421,187,60,1091,0,987,6,76.8470595684211,230.541178705263,1,1
5462,2022-02-10 02:57:27.097,N,22200702,JDHSH41AMN,VAG,LF2,2,0.004,0.019,0.039,0.002,1568,22,205,99.15,658,0,1188,6,346.7634001,1040.2902003,15,0
5461,2022-02-10 02:42:27.233,N,22400739,JDHSH41AMN,VAG,LF4,4,0.06,0.019,0.042,0.009,1560,20.8421052631579,192,60,1119,166,1200,6,173.347673847369,520.043021542106,4,0
5460,2022-02-10 02:14:50.253,N,22100692,JDHSH41AMN,VAG,LF1,1,0.046,0.022,0.04,0.006,1572,20.8421052631579,186,60,963,0,946,6,222.022248852632,666.066746557895,6,0
5459,2022-02-10 01:36:48.503,N,22400738,JDHSH41AMN,VAG,LF4,4,0.051,0.015,0.046,0.004,1571,17.3684210526316,205,79.02,908,57,1330,6,258.411597578947,775.234792736842,9,0
5458,2022-02-10 01:14:52.233,N,22200701,JDHSH41AMN,VAG,LF2,2,0.033,0.026,0.035,0.003,1605,20.8421052631579,178,349.18,658,0,1370,6,235.492857452632,706.478572357895,6,0
5457,2022-02-10 00:44:52.330,N,22300734,JDHSH41AMN,VAG,LF3,3,0.006,0.023,0.034,0.003,1550,22,190,153.03,929,0,1230,6,349.7513675,1049.2541025,15,0
5456,2022-02-10 00:06:53.107,N,22400737,JDHWT41AMN,VAG,LF4,4,0.028,0.022,0.038,0.008,1635,20.8421052631579,198,60,1116,203,1440,6,332.980378421053,998.941135263158,8,0
5455,2022-02-09 23:47:32.490,N,22100691,JDHSH41AMN,VAG,LF1,1,0.01,0.015,0.072,0.003,1550,20.8421052631579,181,60,1314,0,750,6,305.004996815789,915.014990447368,13,0
5454,2022-02-09 23:16:52.257,N,22200700,JDHWT41AMN,VAG,LF2,2,0.02,0.017,0.041,0.006,1550,22,199,60,961,0,1221,6,208.0240379,624.0721137,10,0
5453,2022-02-09 22:26:52.257,N,22300733,JDHCG04ACN,CG/CR,LF3,3,0.004,0.02,0.039,0.002,1575,25,188,60,1039,137,1021,6,315.5614142,946.684242600001,9,0
5452,2022-02-09 22:24:12.287,N,22100690,JDHWT41AMN,VAG,LF1,1,0.01,0.027,0.037,0.064,1609,17.3684210526316,186,60,1311,1158,1490,6,263.244736142105,789.734208426316,11,0
5451,2022-02-09 22:03:22.460,N,22300732,JDHCG04ACN,CG/CR,LF4,4,0.039,0.019,0.031,0.007,1608,20.8421052631579,187,60,627,0,1090,6,185.122330589474,555.366991768421,2,2
5450,2022-02-09 21:26:27.330,N,22300731,JDHCG04ACN,CG/CR,LF3,3,0.006,0.015,0.035,0.002,1550,20.8421052631579,187,110.4,1037,0,873,6,306.067554210526,918.202662631579,9,0
5449,2022-02-09 21:16:52.210,N,22200699,JDHWT41AMJ,VAG,LF2,2,0.013,0.025,0.033,0.032,1658,16.2105263157895,204,71.52,958,1191,1385,6,244.583808757895,733.751426273684,3,0
5448,2022-02-09 20:21:57.203,N,22100689,JDHWT41AMN,VAG,LF1,1,0.01,0.021,0.056,0.039,1555,17.3684210526316,180,79.27,1310,1159,1168,6,277.357739742105,832.073219226316,11,0
5447,2022-02-09 19:46:27.203,N,22400734,JDHCG04ACN,CG/CR,LF4,4,0.044,0.022,0.03,0.002,1556,23.1578947368421,192,60,1011,0,1180,6,168.975736410526,506.927209231579,5,2
5446,2022-02-09 19:08:11.743,N,22300730,JDHCG04ACN,CG/CR,LF3,3,0.022,0.017,0.036,0.005,1550,20.8421052631579,199,98.03,1039,132,1000,6,214.988610289474,644.965830868421,7,4
5445,2022-02-09 18:27:27.170,N,22200696,JDTL0550DN,VAG,LF2,2,0.08,0.021,0.041,0.007,1584,15,196,60,995,0,1012,6,266.55128,799.65384,9,0
5444,2022-02-09 18:23:27.467,N,22100688,JDTL0550DN,VAG,LF1,1,0.02,0.023,0.033,0.002,1622,23.1578947368421,201,60,1310,0,1058,6,176.274435778947,528.823307336842,8,0
5443,2022-02-09 18:16:22.320,N,22400733,JDHCG04ACN,CG/CR,LF4,4,0.051,0.02,0.029,0.002,1550,23.1578947368421,194,60,1006,0,1140,6,179.886449,539.659347,4,0
